STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,GEOIDFQ,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Length,Shape_Area,GEO_ID,NAME,B19013_001E,B19013_001M,Field5
6,85,504308,3,60855043083,1500000US060855043083,Block Group 3,G5030,S,1122963,0,37.396133,-121.836255,0.053176816,0.000114268,1500000US060855043083,Block Group 3; Census Tract 5043.08; Santa Clara County; California,203594,38807,
6,85,504323,1,60855043231,1500000US060855043231,Block Group 1,G5030,S,459974,0,37.399011,-121.877648,0.036708049,4.68065E-05,1500000US060855043231,Block Group 1; Census Tract 5043.23; Santa Clara County; California,140000,25780,
6,85,504805,2,60855048052,1500000US060855048052,Block Group 2,G5030,S,480548,0,37.406187,-121.999863,0.029203096,4.89049E-05,1500000US060855048052,Block Group 2; Census Tract 5048.05; Santa Clara County; California,133333,33146,
6,85,504806,1,60855048061,1500000US060855048061,Block Group 1,G5030,S,402641,0,37.397605,-122.001981,0.032745252,4.09717E-05,1500000US060855048061,Block Group 1; Census Tract 5048.06; Santa Clara County; California,121250,50033,
6,85,504806,2,60855048062,1500000US060855048062,Block Group 2,G5030,S,425581,0,37.394362,-122.001467,0.036683195,4.33041E-05,1500000US060855048062,Block Group 2; Census Tract 5048.06; Santa Clara County; California,153250,29766,
6,85,503208,2,60855032082,1500000US060855032082,Block Group 2,G5030,S,851389,18008,37.280741,-121.816094,0.049814275,8.8333E-05,1500000US060855032082,Block Group 2; Census Tract 5032.08; Santa Clara County; California,175729,53605,
6,85,503210,1,60855032101,1500000US060855032101,Block Group 1,G5030,S,1003006,0,37.292673,-121.825300,0.039174783,0.000101923,1500000US060855032101,Block Group 1; Census Tract 5032.10; Santa Clara County; California,119375,38070,
6,85,503210,2,60855032102,1500000US060855032102,Block Group 2,G5030,S,592923,0,37.286691,-121.818738,0.039134106,6.02468E-05,1500000US060855032102,Block Group 2; Census Tract 5032.10; Santa Clara County; California,128264,40239,
6,85,503211,2,60855032112,1500000US060855032112,Block Group 2,G5030,S,466832,0,37.310306,-121.834927,0.031101347,4.74494E-05,1500000US060855032112,Block Group 2; Census Tract 5032.11; Santa Clara County; California,150884,51677,
6,85,504314,1,60855043141,1500000US060855043141,Block Group 1,G5030,S,376055,0,37.398815,-121.859727,0.029869567,3.8267E-05,1500000US060855043141,Block Group 1; Census Tract 5043.14; Santa Clara County; California,194107,79594,
6,85,503212,1,60855032121,1500000US060855032121,Block Group 1,G5030,S,969615,0,37.304543,-121.833091,0.058765159,9.85454E-05,1500000US060855032121,Block Group 1; Census Tract 5032.12; Santa Clara County; California,99000,66125,
6,85,503213,1,60855032131,1500000US060855032131,Block Group 1,G5030,S,315197,0,37.297240,-121.834498,0.028248826,3.20315E-05,1500000US060855032131,Block Group 1; Census Tract 5032.13; Santa Clara County; California,57207,27926,
6,85,504314,3,60855043143,1500000US060855043143,Block Group 3,G5030,S,297022,0,37.403474,-121.856620,0.026427917,3.02266E-05,1500000US060855043143,Block Group 3; Census Tract 5043.14; Santa Clara County; California,125250,83302,
6,85,504314,2,60855043142,1500000US060855043142,Block Group 2,G5030,S,482648,0,37.399899,-121.852438,0.034318725,4.91145E-05,1500000US060855043142,Block Group 2; Census Tract 5043.14; Santa Clara County; California,236094,74079,
6,85,504315,1,60855043151,1500000US060855043151,Block Group 1,G5030,S,309361,0,37.411059,-121.863262,0.030097457,3.14857E-05,1500000US060855043151,Block Group 1; Census Tract 5043.15; Santa Clara County; California,158661,30693,
6,85,504315,5,60855043155,1500000US060855043155,Block Group 5,G5030,S,247335,0,37.412811,-121.852632,0.023982116,2.51732E-05,1500000US060855043155,Block Group 5; Census Tract 5043.15; Santa Clara County; California,114307,33531,
6,85,505100,1,60855051001,1500000US060855051001,Block Group 1,G5030,S,703865,0,37.365184,-121.908942,0.04205414,7.15931E-05,1500000US060855051001,Block Group 1; Census Tract 5051; Santa Clara County; California,62539,54659,
6,85,505302,1,60855053021,1500000US060855053021,Block Group 1,G5030,S,792283,0,37.364545,-121.971706,0.037698029,8.05856E-05,1500000US060855053021,Block Group 1; Census Tract 5053.02; Santa Clara County; California,177725,17021,
6,85,505302,2,60855053022,1500000US060855053022,Block Group 2,G5030,S,646631,0,37.355954,-121.973270,0.032196776,6.57635E-05,1500000US060855053022,Block Group 2; Census Tract 5053.02; Santa Clara County; California,214444,61615,
6,85,505303,1,60855053031,1500000US060855053031,Block Group 1,G5030,S,289281,0,37.360593,-121.964479,0.024246574,2.94224E-05,1500000US060855053031,Block Group 1; Census Tract 5053.03; Santa Clara County; California,200417,66334,
6,85,505303,3,60855053033,1500000US060855053033,Block Group 3,G5030,S,250247,0,37.355656,-121.966806,0.021018562,2.54505E-05,1500000US060855053033,Block Group 3; Census Tract 5053.03; Santa Clara County; California,"250,000+",***,
6,85,505303,4,60855053034,1500000US060855053034,Block Group 4,G5030,S,193241,0,37.363337,-121.962767,0.019703312,1.96549E-05,1500000US060855053034,Block Group 4; Census Tract 5053.03; Santa Clara County; California,91080,47056,
6,85,505304,1,60855053041,1500000US060855053041,Block Group 1,G5030,S,374102,0,37.363506,-121.982286,0.03404479,3.80505E-05,1500000US060855053041,Block Group 1; Census Tract 5053.04; Santa Clara County; California,215481,97046,
6,85,503504,1,60855035041,1500000US060855035041,Block Group 1,G5030,S,268592,0,37.337847,-121.838764,0.024646566,2.73098E-05,1500000US060855035041,Block Group 1; Census Tract 5035.04; Santa Clara County; California,194741,95807,
6,85,503504,4,60855035044,1500000US060855035044,Block Group 4,G5030,S,439270,0,37.332798,-121.830106,0.037637914,4.4661E-05,1500000US060855035044,Block Group 4; Census Tract 5035.04; Santa Clara County; California,151528,54501,
6,85,503506,1,60855035061,1500000US060855035061,Block Group 1,G5030,S,437581,0,37.340957,-121.825182,0.027522129,4.44941E-05,1500000US060855035061,Block Group 1; Census Tract 5035.06; Santa Clara County; California,120278,35835,
6,85,503506,2,60855035062,1500000US060855035062,Block Group 2,G5030,S,314448,0,37.344661,-121.830519,0.024457294,3.19753E-05,1500000US060855035062,Block Group 2; Census Tract 5035.06; Santa Clara County; California,121653,44310,
6,85,504315,2,60855043152,1500000US060855043152,Block Group 2,G5030,S,225930,0,37.407210,-121.865175,0.024071161,2.29928E-05,1500000US060855043152,Block Group 2; Census Tract 5043.15; Santa Clara County; California,217344,125564,
6,85,504315,3,60855043153,1500000US060855043153,Block Group 3,G5030,S,381678,0,37.405264,-121.861401,0.029850588,3.88425E-05,1500000US060855043153,Block Group 3; Census Tract 5043.15; Santa Clara County; California,185833,90777,
6,85,504316,1,60855043161,1500000US060855043161,Block Group 1,G5030,S,656705,0,37.389486,-121.872192,0.047420127,6.68174E-05,1500000US060855043161,Block Group 1; Census Tract 5043.16; Santa Clara County; California,193750,32760,
6,85,504316,2,60855043162,1500000US060855043162,Block Group 2,G5030,S,471819,0,37.383365,-121.868905,0.031110574,4.80021E-05,1500000US060855043162,Block Group 2; Census Tract 5043.16; Santa Clara County; California,182098,71759,
6,85,503217,1,60855032171,1500000US060855032171,Block Group 1,G5030,S,172243,0,37.290055,-121.832559,0.017506277,1.75024E-05,1500000US060855032171,Block Group 1; Census Tract 5032.17; Santa Clara County; California,105653,16811,
6,85,503217,3,60855032173,1500000US060855032173,Block Group 3,G5030,S,195143,0,37.284168,-121.827496,0.019796944,1.98278E-05,1500000US060855032173,Block Group 3; Census Tract 5032.17; Santa Clara County; California,80208,38562,
6,85,503218,1,60855032181,1500000US060855032181,Block Group 1,G5030,S,184869,0,37.280390,-121.825663,0.017238589,1.87831E-05,1500000US060855032181,Block Group 1; Census Tract 5032.18; Santa Clara County; California,105547,27444,
6,85,503508,1,60855035081,1500000US060855035081,Block Group 1,G5030,S,348825,0,37.351905,-121.809199,0.02739727,3.54743E-05,1500000US060855035081,Block Group 1; Census Tract 5035.08; Santa Clara County; California,120304,24884,
6,85,503508,2,60855035082,1500000US060855035082,Block Group 2,G5030,S,354179,0,37.356931,-121.810574,0.031028927,3.60212E-05,1500000US060855035082,Block Group 2; Census Tract 5035.08; Santa Clara County; California,117132,32943,
6,85,503509,1,60855035091,1500000US060855035091,Block Group 1,G5030,S,520754,0,37.349612,-121.805604,0.037762,5.29572E-05,1500000US060855035091,Block Group 1; Census Tract 5035.09; Santa Clara County; California,164375,27343,
6,85,503510,1,60855035101,1500000US060855035101,Block Group 1,G5030,S,463520,0,37.351753,-121.821274,0.030189222,4.71383E-05,1500000US060855035101,Block Group 1; Census Tract 5035.10; Santa Clara County; California,101357,19341,
6,85,505202,1,60855052021,1500000US060855052021,Block Group 1,G5030,S,258823,0,37.357570,-121.951270,0.030885065,2.63235E-05,1500000US060855052021,Block Group 1; Census Tract 5052.02; Santa Clara County; California,99243,45768,
6,85,505202,2,60855052022,1500000US060855052022,Block Group 2,G5030,S,8387117,0,37.371547,-121.961229,0.160264928,0.00085316,1500000US060855052022,Block Group 2; Census Tract 5052.02; Santa Clara County; California,203110,69347,
6,85,503304,1,60855033041,1500000US060855033041,Block Group 1,G5030,S,496269,0,37.317787,-121.826280,0.028654723,5.04461E-05,1500000US060855033041,Block Group 1; Census Tract 5033.04; Santa Clara County; California,57179,15796,
6,85,503304,2,60855033042,1500000US060855033042,Block Group 2,G5030,S,229784,0,37.313988,-121.822158,0.020939904,2.33566E-05,1500000US060855033042,Block Group 2; Census Tract 5033.04; Santa Clara County; California,99536,19499,
6,85,503304,3,60855033043,1500000US060855033043,Block Group 3,G5030,S,458278,0,37.310313,-121.819238,0.035027006,4.65799E-05,1500000US060855033043,Block Group 3; Census Tract 5033.04; Santa Clara County; California,168345,26406,
6,85,503304,4,60855033044,1500000US060855033044,Block Group 4,G5030,S,303257,0,37.306564,-121.815235,0.023195787,3.08221E-05,1500000US060855033044,Block Group 4; Census Tract 5033.04; Santa Clara County; California,74872,27575,
6,85,503305,1,60855033051,1500000US060855033051,Block Group 1,G5030,S,576620,0,37.313052,-121.811544,0.031407424,5.86102E-05,1500000US060855033051,Block Group 1; Census Tract 5033.05; Santa Clara County; California,127727,39693,
6,85,503305,2,60855033052,1500000US060855033052,Block Group 2,G5030,S,806547,0,37.319081,-121.814544,0.039135534,8.19879E-05,1500000US060855033052,Block Group 2; Census Tract 5033.05; Santa Clara County; California,96979,16223,
6,85,503305,3,60855033053,1500000US060855033053,Block Group 3,G5030,S,941099,0,37.324732,-121.816718,0.044743522,9.56725E-05,1500000US060855033053,Block Group 3; Census Tract 5033.05; Santa Clara County; California,69083,54452,
6,85,503510,2,60855035102,1500000US060855035102,Block Group 2,G5030,S,285806,0,37.348744,-121.815988,0.023593216,2.90642E-05,1500000US060855035102,Block Group 2; Census Tract 5035.10; Santa Clara County; California,159615,55469,
6,85,503510,3,60855035103,1500000US060855035103,Block Group 3,G5030,S,283606,0,37.346357,-121.820647,0.024474692,2.88395E-05,1500000US060855035103,Block Group 3; Census Tract 5035.10; Santa Clara County; California,115000,34848,
6,85,504317,2,60855043172,1500000US060855043172,Block Group 2,G5030,S,531603,0,37.379565,-121.873670,0.032752134,5.40818E-05,1500000US060855043172,Block Group 2; Census Tract 5043.17; Santa Clara County; California,163906,34850,
6,85,503313,1,60855033131,1500000US060855033131,Block Group 1,G5030,S,492136,0,37.327389,-121.773952,0.037318131,5.00323E-05,1500000US060855033131,Block Group 1; Census Tract 5033.13; Santa Clara County; California,240833,77185,
6,85,503511,1,60855035111,1500000US060855035111,Block Group 1,G5030,S,442654,0,37.341184,-121.813045,0.032178308,4.50102E-05,1500000US060855035111,Block Group 1; Census Tract 5035.11; Santa Clara County; California,131146,28498,
6,85,503511,2,60855035112,1500000US060855035112,Block Group 2,G5030,S,386507,0,37.344227,-121.815230,0.03436943,3.93024E-05,1500000US060855035112,Block Group 2; Census Tract 5035.11; Santa Clara County; California,105882,34171,
6,85,503601,1,60855036011,1500000US060855036011,Block Group 1,G5030,S,929906,0,37.360494,-121.868635,0.042521009,9.45789E-05,1500000US060855036011,Block Group 1; Census Tract 5036.01; Santa Clara County; California,119063,39748,
6,85,503601,2,60855036012,1500000US060855036012,Block Group 2,G5030,S,442409,0,37.353771,-121.861020,0.02740145,4.49924E-05,1500000US060855036012,Block Group 2; Census Tract 5036.01; Santa Clara County; California,92778,28122,
6,85,503602,1,60855036021,1500000US060855036021,Block Group 1,G5030,S,265407,0,37.349795,-121.857274,0.022081709,2.69902E-05,1500000US060855036021,Block Group 1; Census Tract 5036.02; Santa Clara County; California,113281,78653,
6,85,504319,2,60855043192,1500000US060855043192,Block Group 2,G5030,S,534929,0,37.379274,-121.860881,0.033685422,5.44196E-05,1500000US060855043192,Block Group 2; Census Tract 5043.19; Santa Clara County; California,"250,000+",***,
6,85,504320,1,60855043201,1500000US060855043201,Block Group 1,G5030,S,452792,0,37.404933,-121.871766,0.028851493,4.60793E-05,1500000US060855043201,Block Group 1; Census Tract 5043.20; Santa Clara County; California,178438,40569,
6,85,504321,1,60855043211,1500000US060855043211,Block Group 1,G5030,S,547121,0,37.396308,-121.865233,0.03176348,5.56728E-05,1500000US060855043211,Block Group 1; Census Tract 5043.21; Santa Clara County; California,169265,52102,
6,85,505304,2,60855053042,1500000US060855053042,Block Group 2,G5030,S,183884,0,37.360658,-121.982656,0.017824576,1.87024E-05,1500000US060855053042,Block Group 2; Census Tract 5053.04; Santa Clara County; California,165833,81833,
6,85,505304,3,60855053043,1500000US060855053043,Block Group 3,G5030,S,464423,0,37.356095,-121.980497,0.030164311,4.72328E-05,1500000US060855053043,Block Group 3; Census Tract 5053.04; Santa Clara County; California,240833,38652,
6,85,505305,2,60855053052,1500000US060855053052,Block Group 2,G5030,S,263269,0,37.364405,-121.989696,0.021561356,2.67778E-05,1500000US060855053052,Block Group 2; Census Tract 5053.05; Santa Clara County; California,227639,129447,
6,85,505305,4,60855053054,1500000US060855053054,Block Group 4,G5030,S,378068,0,37.358191,-121.987203,0.026550827,3.84514E-05,1500000US060855053054,Block Group 4; Census Tract 5053.05; Santa Clara County; California,235380,139747,
6,85,505305,3,60855053053,1500000US060855053053,Block Group 3,G5030,S,495401,0,37.354634,-121.991237,0.036915528,5.03822E-05,1500000US060855053053,Block Group 3; Census Tract 5053.05; Santa Clara County; California,124167,36458,
6,85,505401,1,60855054011,1500000US060855054011,Block Group 1,G5030,S,417299,0,37.349454,-121.981602,0.028376238,4.24365E-05,1500000US060855054011,Block Group 1; Census Tract 5054.01; Santa Clara County; California,136029,87554,
6,85,503313,2,60855033132,1500000US060855033132,Block Group 2,G5030,S,573352,0,37.330640,-121.775437,0.047930637,5.82916E-05,1500000US060855033132,Block Group 2; Census Tract 5033.13; Santa Clara County; California,212656,81352,
6,85,503313,3,60855033133,1500000US060855033133,Block Group 3,G5030,S,540569,0,37.335513,-121.779857,0.032404755,5.49622E-05,1500000US060855033133,Block Group 3; Census Tract 5033.13; Santa Clara County; California,182333,78660,
6,85,503315,1,60855033151,1500000US060855033151,Block Group 1,G5030,S,509290,0,37.322348,-121.801791,0.033337394,5.1773E-05,1500000US060855033151,Block Group 1; Census Tract 5033.15; Santa Clara County; California,178365,28957,
6,85,503315,2,60855033152,1500000US060855033152,Block Group 2,G5030,S,398822,0,37.317809,-121.796566,0.029440994,4.05409E-05,1500000US060855033152,Block Group 2; Census Tract 5033.15; Santa Clara County; California,-,**,
6,85,503315,3,60855033153,1500000US060855033153,Block Group 3,G5030,S,329945,0,37.317423,-121.806440,0.032856466,3.35391E-05,1500000US060855033153,Block Group 3; Census Tract 5033.15; Santa Clara County; California,158669,20916,
6,85,503703,2,60855037032,1500000US060855037032,Block Group 2,G5030,S,412008,0,37.345849,-121.840496,0.038322831,4.18964E-05,1500000US060855037032,Block Group 2; Census Tract 5037.03; Santa Clara County; California,105195,34903,
